Date,Person,Item
03-07-2000,357,cheeses
03-07-2000,357,poultry
03-07-2000,357,yogurt
03-07-2000,357,hand soap
03-07-2000,357,sandwich loaves
03-07-2000,357,cheeses
03-07-2000,357,individual meals
03-07-2000,357,dinner rolls
03-07-2000,357,soap
03-07-2000,357,lunch meat
03-07-2000,357,pork
03-07-2000,357,mixes
03-07-2000,357,shampoo
03-07-2000,357,soap
03-07-2000,357,vegetables
03-07-2000,357,shampoo
03-07-2000,357,eggs
03-07-2000,357,sugar
03-07-2000,357,vegetables
03-07-2000,357,waffles
03-07-2000,357,aluminum foil
03-07-2000,357,sugar
03-07-2000,357,dishwashing liquid/detergent
03-07-2000,357,coffee/tea
03-07-2000,357,juice
03-07-2000,357,toilet paper
03-07-2000,357,shampoo
04-07-2000,358,individual meals
04-07-2000,358,shampoo
04-07-2000,358,sandwich bags
04-07-2000,358,hand soap
04-07-2000,358,flour
04-07-2000,358,mixes
04-07-2000,358,soap
04-07-2000,358,eggs
04-07-2000,358,coffee/tea
04-07-2000,358,ice cream
04-07-2000,358,pasta
04-07-2000,359,cheeses
04-07-2000,359,vegetables
04-07-2000,359,mixes
04-07-2000,359,shampoo
04-07-2000,359,vegetables
04-07-2000,359,aluminum foil
04-07-2000,359,fruits
04-07-2000,359,vegetables
04-07-2000,359,waffles
04-07-2000,360,vegetables
04-07-2000,360,dishwashing liquid/detergent
04-07-2000,360,fruits
04-07-2000,360,individual meals
04-07-2000,360,mixes
04-07-2000,360,laundry detergent
04-07-2000,360,yogurt
04-07-2000,361,spaghetti sauce
04-07-2000,361,aluminum foil
04-07-2000,361,fruits
04-07-2000,361,individual meals
04-07-2000,361,vegetables
04-07-2000,361,laundry detergent
04-07-2000,361,juice
04-07-2000,361,all- purpose
04-07-2000,361,vegetables
04-07-2000,361,sugar
04-07-2000,361,spaghetti sauce
04-07-2000,361,lunch meat
04-07-2000,361,ice cream
04-07-2000,361,pasta
04-07-2000,362,yogurt
04-07-2000,362,vegetables
04-07-2000,362,butter
04-07-2000,362,toilet paper
04-07-2000,362,ketchup
04-07-2000,362,waffles
04-07-2000,362,soap
04-07-2000,362,aluminum foil
04-07-2000,362,coffee/tea
04-07-2000,362,mixes
04-07-2000,362,vegetables
04-07-2000,362,pasta
04-07-2000,362,flour
04-07-2000,363,vegetables
04-07-2000,363,mixes
04-07-2000,363,cheeses
04-07-2000,363,tortillas
04-07-2000,363,ice cream
04-07-2000,363,vegetables
04-07-2000,363,dishwashing liquid/detergent
04-07-2000,363,vegetables
04-07-2000,363,beef
04-07-2000,363,flour
04-07-2000,363,vegetables
04-07-2000,363,hand soap
04-07-2000,363,paper towels
04-07-2000,363,hand soap
04-07-2000,363,sugar
04-07-2000,363,aluminum foil
04-07-2000,363,ketchup
04-07-2000,363,laundry detergent
04-07-2000,363,bagels
04-07-2000,363,hand soap
04-07-2000,363,dinner rolls
04-07-2000,363,ketchup
04-07-2000,363,dinner rolls
04-07-2000,364,sandwich bags
04-07-2000,364,poultry
04-07-2000,364,tortillas
04-07-2000,364,eggs
04-07-2000,364,cereals
04-07-2000,364,poultry
04-07-2000,364,fruits
04-07-2000,364,dinner rolls
04-07-2000,364,sandwich bags
04-07-2000,364,tortillas
04-07-2000,364,laundry detergent
04-07-2000,364,all- purpose
04-07-2000,364,lunch meat
04-07-2000,364,sandwich loaves
04-07-2000,364,pasta
04-07-2000,364,individual meals
04-07-2000,364,ice cream
04-07-2000,364,pasta
04-07-2000,364,vegetables
04-07-2000,364,butter
04-07-2000,364,yogurt
04-07-2000,364,dishwashing liquid/detergent
04-07-2000,364,individual meals
04-07-2000,364,individual meals
04-07-2000,364,hand soap
04-07-2000,364,sandwich loaves
04-07-2000,364,mixes
04-07-2000,364,bagels
04-07-2000,364,flour
04-07-2000,364,lunch meat
04-07-2000,364,vegetables
04-07-2000,364,soda
04-07-2000,364,laundry detergent
05-07-2000,365,juice
05-07-2000,365,bagels
05-07-2000,365,mixes
05-07-2000,365,vegetables
05-07-2000,365,fruits
05-07-2000,365,vegetables
05-07-2000,365,paper towels
05-07-2000,365,milk
05-07-2000,365,spaghetti sauce
05-07-2000,365,yogurt
05-07-2000,366,coffee/tea
05-07-2000,366,ketchup
05-07-2000,366,tortillas
05-07-2000,366,vegetables
05-07-2000,366,eggs
05-07-2000,366,all- purpose
05-07-2000,366,sandwich bags
05-07-2000,366,soda
05-07-2000,366,yogurt
05-07-2000,366,sandwich loaves
05-07-2000,366,pasta
05-07-2000,366,fruits
05-07-2000,366,milk
05-07-2000,366,aluminum foil
05-07-2000,366,tortillas
05-07-2000,366,mixes
05-07-2000,366,pasta
05-07-2000,366,vegetables
05-07-2000,366,waffles
05-07-2000,366,poultry
05-07-2000,366,ketchup
05-07-2000,366,paper towels
05-07-2000,366,sandwich bags
05-07-2000,366,soap
05-07-2000,366,lunch meat
05-07-2000,366,milk
05-07-2000,366,poultry
05-07-2000,366,eggs
05-07-2000,366,ketchup
05-07-2000,366,ice cream
05-07-2000,366,pork
05-07-2000,366,all- purpose
05-07-2000,366,aluminum foil
05-07-2000,366,lunch meat
06-07-2000,367,aluminum foil
06-07-2000,367,vegetables
06-07-2000,367,hand soap
06-07-2000,367,milk
06-07-2000,367,mixes
06-07-2000,367,tortillas
06-07-2000,367,flour
06-07-2000,367,lunch meat
06-07-2000,367,sandwich bags
06-07-2000,367,butter
06-07-2000,367,hand soap
07-07-2000,368,vegetables
07-07-2000,368,poultry
07-07-2000,368,individual meals
07-07-2000,368,laundry detergent
07-07-2000,368,shampoo
07-07-2000,368,all- purpose
07-07-2000,368,vegetables
07-07-2000,368,fruits
07-07-2000,368,dinner rolls
07-07-2000,368,beef
07-07-2000,368,shampoo
07-07-2000,368,milk
07-07-2000,368,mixes
07-07-2000,368,cereals
07-07-2000,368,ice cream
07-07-2000,368,fruits
08-07-2000,369,flour
08-07-2000,369,pork
08-07-2000,369,hand soap
08-07-2000,369,bagels
08-07-2000,369,lunch meat
08-07-2000,370,sugar
08-07-2000,370,pasta
08-07-2000,370,spaghetti sauce
08-07-2000,370,waffles
08-07-2000,370,beef
08-07-2000,370,butter
08-07-2000,370,ice cream
08-07-2000,370,sandwich loaves
08-07-2000,370,tortillas
08-07-2000,370,beef
08-07-2000,370,butter
08-07-2000,370,all- purpose
08-07-2000,370,vegetables
08-07-2000,370,cereals
08-07-2000,370,fruits
08-07-2000,370,coffee/tea
08-07-2000,370,cereals
08-07-2000,370,coffee/tea
08-07-2000,370,soap
08-07-2000,371,vegetables
08-07-2000,371,shampoo
08-07-2000,371,juice
08-07-2000,371,vegetables
08-07-2000,371,vegetables
08-07-2000,371,laundry detergent
08-07-2000,371,ice cream
08-07-2000,371,sandwich bags
08-07-2000,371,beef
08-07-2000,371,lunch meat
08-07-2000,371,spaghetti sauce
09-07-2000,372,vegetables
09-07-2000,372,sugar
09-07-2000,372,soda
09-07-2000,372,sandwich bags
09-07-2000,372,milk
09-07-2000,372,ice cream
09-07-2000,372,milk
09-07-2000,372,soda
09-07-2000,372,eggs
09-07-2000,372,cereals
09-07-2000,372,poultry
09-07-2000,372,beef
10-07-2000,373,fruits
10-07-2000,373,hand soap
10-07-2000,373,beef
10-07-2000,373,cereals
10-07-2000,373,mixes
10-07-2000,373,milk
10-07-2000,373,dinner rolls
10-07-2000,373,mixes
10-07-2000,373,dishwashing liquid/detergent
11-07-2000,374,soda
11-07-2000,374,cereals
11-07-2000,374,individual meals
11-07-2000,374,dishwashing liquid/detergent
11-07-2000,374,ice cream
11-07-2000,374,spaghetti sauce
11-07-2000,374,ketchup
11-07-2000,374,individual meals
11-07-2000,374,cheeses
12-07-2000,375,ketchup
12-07-2000,375,coffee/tea
12-07-2000,375,eggs
12-07-2000,375,spaghetti sauce
12-07-2000,375,pasta
12-07-2000,375,tortillas
12-07-2000,375,paper towels
12-07-2000,375,dishwashing liquid/detergent
12-07-2000,375,ketchup
12-07-2000,375,ketchup
12-07-2000,375,butter
12-07-2000,375,bagels
12-07-2000,375,soap
12-07-2000,375,vegetables
12-07-2000,375,waffles
12-07-2000,375,laundry detergent
12-07-2000,375,eggs
12-07-2000,375,cheeses
12-07-2000,375,cheeses
12-07-2000,375,dinner rolls
12-07-2000,375,paper towels
12-07-2000,375,mixes
12-07-2000,375,toilet paper
12-07-2000,375,laundry detergent
12-07-2000,375,bagels
12-07-2000,375,individual meals
13-07-2000,376,dishwashing liquid/detergent
13-07-2000,376,sandwich loaves
13-07-2000,376,juice
13-07-2000,376,waffles
13-07-2000,376,juice
13-07-2000,376,flour
13-07-2000,376,yogurt
13-07-2000,376,pasta
13-07-2000,376,butter
13-07-2000,376,pork
13-07-2000,376,eggs
13-07-2000,376,vegetables
13-07-2000,376,butter
13-07-2000,376,sandwich bags
13-07-2000,376,coffee/tea
13-07-2000,376,poultry
13-07-2000,376,sandwich bags
13-07-2000,376,ketchup
13-07-2000,376,fruits
13-07-2000,376,milk
13-07-2000,376,flour
13-07-2000,376,fruits
13-07-2000,376,ketchup
13-07-2000,376,yogurt
13-07-2000,376,lunch meat
14-07-2000,377,eggs
14-07-2000,377,soap
14-07-2000,377,lunch meat
14-07-2000,377,pasta
14-07-2000,377,ketchup
14-07-2000,377,laundry detergent
14-07-2000,377,vegetables
14-07-2000,377,coffee/tea
14-07-2000,377,ice cream
14-07-2000,377,coffee/tea
14-07-2000,377,waffles
14-07-2000,377,hand soap
14-07-2000,377,milk
14-07-2000,377,milk
14-07-2000,377,tortillas
14-07-2000,377,pork
14-07-2000,377,vegetables
14-07-2000,377,bagels
14-07-2000,377,shampoo
14-07-2000,377,ice cream
14-07-2000,377,vegetables
14-07-2000,377,dishwashing liquid/detergent
14-07-2000,377,juice
14-07-2000,377,cereals
14-07-2000,377,tortillas
14-07-2000,377,soap
14-07-2000,377,dinner rolls
14-07-2000,377,soda
14-07-2000,377,dishwashing liquid/detergent
14-07-2000,377,beef
14-07-2000,378,milk
14-07-2000,378,yogurt
14-07-2000,378,poultry
14-07-2000,378,pasta
14-07-2000,378,vegetables
14-07-2000,378,bagels
14-07-2000,378,pork
14-07-2000,378,mixes
14-07-2000,378,coffee/tea
14-07-2000,378,cheeses
14-07-2000,378,flour
14-07-2000,378,dinner rolls
14-07-2000,378,juice
14-07-2000,378,spaghetti sauce
14-07-2000,378,ketchup
14-07-2000,378,shampoo
14-07-2000,378,dishwashing liquid/detergent
14-07-2000,378,laundry detergent
14-07-2000,378,cereals
14-07-2000,379,vegetables
14-07-2000,379,pasta
14-07-2000,379,dishwashing liquid/detergent
14-07-2000,379,cereals
14-07-2000,379,paper towels
14-07-2000,379,shampoo
14-07-2000,379,flour
14-07-2000,379,hand soap
14-07-2000,379,dinner rolls
14-07-2000,379,cereals
14-07-2000,379,paper towels
14-07-2000,379,soap
14-07-2000,379,vegetables
14-07-2000,379,fruits
14-07-2000,379,tortillas
14-07-2000,379,toilet paper
14-07-2000,379,toilet paper
14-07-2000,379,cheeses
14-07-2000,379,flour
14-07-2000,379,mixes
14-07-2000,379,eggs
14-07-2000,380,dinner rolls
14-07-2000,380,tortillas
14-07-2000,380,dishwashing liquid/detergent
14-07-2000,380,vegetables
14-07-2000,380,bagels
14-07-2000,380,shampoo
14-07-2000,380,butter
14-07-2000,380,juice
14-07-2000,380,bagels
14-07-2000,380,vegetables
14-07-2000,380,flour
14-07-2000,380,dinner rolls
14-07-2000,380,individual meals
14-07-2000,380,bagels
14-07-2000,380,shampoo
14-07-2000,380,flour
14-07-2000,380,dishwashing liquid/detergent
14-07-2000,380,soda
14-07-2000,380,soda
14-07-2000,380,aluminum foil
14-07-2000,380,vegetables
14-07-2000,380,milk
14-07-2000,380,laundry detergent
14-07-2000,381,ice cream
14-07-2000,381,paper towels
14-07-2000,381,paper towels
14-07-2000,381,soap
14-07-2000,381,ice cream
14-07-2000,381,coffee/tea
14-07-2000,381,flour
14-07-2000,381,sandwich bags
14-07-2000,381,spaghetti sauce
14-07-2000,381,lunch meat
14-07-2000,381,hand soap
14-07-2000,381,toilet paper
14-07-2000,381,toilet paper
14-07-2000,382,eggs
14-07-2000,382,individual meals
14-07-2000,382,dishwashing liquid/detergent
14-07-2000,382,lunch meat
14-07-2000,382,yogurt
14-07-2000,382,cereals
14-07-2000,382,cereals
14-07-2000,382,vegetables
14-07-2000,382,hand soap
14-07-2000,382,hand soap
14-07-2000,382,spaghetti sauce
14-07-2000,382,beef
14-07-2000,382,sugar
14-07-2000,382,vegetables
14-07-2000,382,tortillas
15-07-2000,383,flour
15-07-2000,383,aluminum foil
15-07-2000,383,aluminum foil
15-07-2000,383,aluminum foil
15-07-2000,383,eggs
15-07-2000,383,tortillas
15-07-2000,383,dishwashing liquid/detergent
15-07-2000,383,pasta
15-07-2000,383,shampoo
15-07-2000,383,vegetables
15-07-2000,383,bagels
15-07-2000,383,sandwich loaves
15-07-2000,383,pork
15-07-2000,383,toilet paper
15-07-2000,383,all- purpose
15-07-2000,384,all- purpose
15-07-2000,384,soap
15-07-2000,384,ketchup
15-07-2000,384,soda
15-07-2000,384,soap
15-07-2000,384,pork
15-07-2000,384,individual meals
15-07-2000,384,flour
15-07-2000,384,yogurt
15-07-2000,384,coffee/tea
15-07-2000,384,ketchup
15-07-2000,384,dinner rolls
15-07-2000,384,beef
15-07-2000,384,waffles
15-07-2000,384,aluminum foil
15-07-2000,384,soda
15-07-2000,384,shampoo
15-07-2000,384,beef
15-07-2000,384,flour
15-07-2000,384,beef
15-07-2000,385,dinner rolls
15-07-2000,385,laundry detergent
15-07-2000,385,aluminum foil
15-07-2000,385,lunch meat
15-07-2000,385,milk
15-07-2000,385,shampoo
15-07-2000,385,flour
15-07-2000,385,all- purpose
15-07-2000,385,ketchup
15-07-2000,385,soap
15-07-2000,385,shampoo
15-07-2000,385,mixes
15-07-2000,385,bagels
15-07-2000,385,toilet paper
15-07-2000,385,flour
15-07-2000,385,cereals
15-07-2000,385,pork
15-07-2000,385,sugar
15-07-2000,385,dinner rolls
15-07-2000,385,beef
15-07-2000,385,eggs
15-07-2000,385,tortillas
15-07-2000,385,soda
15-07-2000,385,flour
15-07-2000,385,lunch meat
15-07-2000,385,paper towels
15-07-2000,385,beef
15-07-2000,385,pork
15-07-2000,385,cereals
15-07-2000,385,flour
15-07-2000,385,ketchup
15-07-2000,385,vegetables
15-07-2000,385,vegetables
15-07-2000,385,mixes
15-07-2000,386,dishwashing liquid/detergent
15-07-2000,386,aluminum foil
15-07-2000,386,mixes
15-07-2000,386,aluminum foil
15-07-2000,386,cheeses
15-07-2000,386,laundry detergent
15-07-2000,386,poultry
15-07-2000,386,mixes
15-07-2000,386,flour
15-07-2000,386,cheeses
15-07-2000,386,dishwashing liquid/detergent
15-07-2000,386,yogurt
15-07-2000,386,cheeses
15-07-2000,386,vegetables
15-07-2000,386,poultry
15-07-2000,386,eggs
15-07-2000,386,pork
15-07-2000,386,vegetables
15-07-2000,386,poultry
15-07-2000,386,aluminum foil
15-07-2000,386,cereals
15-07-2000,386,coffee/tea
15-07-2000,386,cereals
15-07-2000,386,coffee/tea
15-07-2000,386,fruits
15-07-2000,386,juice
15-07-2000,386,cheeses
16-07-2000,387,tortillas
16-07-2000,387,laundry detergent
16-07-2000,387,poultry
16-07-2000,387,milk
16-07-2000,387,juice
16-07-2000,387,vegetables
16-07-2000,387,poultry
16-07-2000,387,flour
16-07-2000,387,beef
16-07-2000,387,ice cream
16-07-2000,387,pasta
16-07-2000,387,sandwich loaves
16-07-2000,387,paper towels
16-07-2000,387,pasta
16-07-2000,387,cereals
16-07-2000,387,shampoo
16-07-2000,387,sugar
16-07-2000,387,paper towels
16-07-2000,387,ketchup
16-07-2000,387,fruits
16-07-2000,387,soap
16-07-2000,387,eggs
16-07-2000,387,flour
16-07-2000,387,vegetables
16-07-2000,387,dinner rolls
16-07-2000,387,ice cream
16-07-2000,387,shampoo
16-07-2000,387,tortillas
16-07-2000,387,paper towels
16-07-2000,387,soap
16-07-2000,387,vegetables
16-07-2000,387,vegetables
16-07-2000,387,flour
17-07-2000,388,waffles
17-07-2000,388,pork
17-07-2000,388,lunch meat
17-07-2000,388,pork
17-07-2000,388,soap
17-07-2000,388,waffles
17-07-2000,388,sandwich loaves
17-07-2000,388,waffles
17-07-2000,388,pasta
17-07-2000,388,lunch meat
17-07-2000,388,cheeses
17-07-2000,388,sandwich loaves
17-07-2000,388,soda
17-07-2000,388,flour
17-07-2000,388,flour
17-07-2000,388,vegetables
17-07-2000,388,pork
17-07-2000,388,butter
17-07-2000,388,dinner rolls
17-07-2000,388,fruits
17-07-2000,388,vegetables
17-07-2000,388,coffee/tea
17-07-2000,388,cereals
17-07-2000,388,dishwashing liquid/detergent
17-07-2000,388,fruits
17-07-2000,388,sandwich bags
17-07-2000,388,soda
17-07-2000,388,ice cream
17-07-2000,388,sandwich bags
17-07-2000,388,sugar
17-07-2000,388,vegetables
18-07-2000,389,yogurt
18-07-2000,389,beef
18-07-2000,389,yogurt
18-07-2000,389,ketchup
18-07-2000,389,lunch meat
18-07-2000,389,lunch meat
18-07-2000,389,vegetables
18-07-2000,389,mixes
18-07-2000,389,sandwich bags
18-07-2000,389,fruits
18-07-2000,389,yogurt
18-07-2000,389,fruits
19-07-2000,390,poultry
19-07-2000,390,sandwich bags
19-07-2000,390,flour
19-07-2000,390,lunch meat
19-07-2000,390,beef
19-07-2000,390,aluminum foil
19-07-2000,390,toilet paper
19-07-2000,390,mixes
19-07-2000,390,dinner rolls
19-07-2000,390,soap
19-07-2000,390,ice cream
19-07-2000,390,sandwich loaves
19-07-2000,390,vegetables
19-07-2000,390,toilet paper
19-07-2000,390,sandwich loaves
19-07-2000,390,paper towels
19-07-2000,390,lunch meat
20-07-2000,391,paper towels
20-07-2000,391,fruits
20-07-2000,391,eggs
20-07-2000,391,mixes
20-07-2000,391,mixes
20-07-2000,391,dishwashing liquid/detergent
20-07-2000,391,lunch meat
20-07-2000,391,soda
20-07-2000,391,fruits
20-07-2000,391,spaghetti sauce
20-07-2000,391,ice cream
20-07-2000,391,pasta
20-07-2000,391,ketchup
20-07-2000,391,pasta
20-07-2000,392,aluminum foil
20-07-2000,392,soap
20-07-2000,392,aluminum foil
20-07-2000,392,milk
20-07-2000,392,butter
20-07-2000,392,vegetables
20-07-2000,392,cereals
20-07-2000,392,milk
20-07-2000,392,mixes
20-07-2000,392,toilet paper
20-07-2000,392,milk
20-07-2000,392,milk
20-07-2000,392,butter
20-07-2000,392,juice
20-07-2000,393,beef
20-07-2000,393,aluminum foil
20-07-2000,393,soda
20-07-2000,393,paper towels
20-07-2000,393,vegetables
20-07-2000,393,aluminum foil
20-07-2000,393,yogurt
20-07-2000,393,vegetables
20-07-2000,393,individual meals
20-07-2000,393,lunch meat
20-07-2000,393,flour
20-07-2000,393,vegetables
20-07-2000,393,eggs
21-07-2000,394,soda
21-07-2000,394,sugar
21-07-2000,394,vegetables
21-07-2000,394,paper towels
21-07-2000,394,pasta
21-07-2000,394,dinner rolls
21-07-2000,394,soap
21-07-2000,394,aluminum foil
21-07-2000,394,ketchup
21-07-2000,394,spaghetti sauce
21-07-2000,394,vegetables
21-07-2000,394,vegetables
21-07-2000,394,yogurt
21-07-2000,394,vegetables
21-07-2000,394,lunch meat
21-07-2000,394,sugar
21-07-2000,394,tortillas
21-07-2000,394,ice cream
21-07-2000,395,vegetables
21-07-2000,395,ketchup
21-07-2000,395,flour
21-07-2000,395,spaghetti sauce
21-07-2000,395,flour
21-07-2000,395,bagels
21-07-2000,395,pasta
21-07-2000,395,cheeses
21-07-2000,395,sandwich loaves
21-07-2000,395,dinner rolls
21-07-2000,395,tortillas
21-07-2000,395,soda
21-07-2000,395,soda
21-07-2000,395,individual meals
21-07-2000,395,toilet paper
21-07-2000,395,cheeses
21-07-2000,395,ketchup
21-07-2000,395,cheeses
21-07-2000,395,milk
21-07-2000,395,vegetables
21-07-2000,395,poultry
21-07-2000,395,dinner rolls
21-07-2000,395,mixes
21-07-2000,396,flour
21-07-2000,396,ketchup
21-07-2000,396,flour
21-07-2000,396,coffee/tea
21-07-2000,396,tortillas
21-07-2000,396,toilet paper
21-07-2000,396,vegetables
21-07-2000,396,vegetables
21-07-2000,396,shampoo
21-07-2000,396,yogurt
21-07-2000,396,pork
21-07-2000,396,poultry
21-07-2000,396,lunch meat
21-07-2000,396,ketchup
21-07-2000,396,poultry
21-07-2000,396,paper towels
21-07-2000,396,spaghetti sauce
21-07-2000,396,all- purpose
21-07-2000,396,soda
21-07-2000,396,dinner rolls
21-07-2000,396,hand soap
21-07-2000,396,pasta
21-07-2000,396,sugar
21-07-2000,396,shampoo
21-07-2000,397,pasta
21-07-2000,397,spaghetti sauce
21-07-2000,397,vegetables
21-07-2000,397,flour
21-07-2000,397,milk
21-07-2000,397,butter
21-07-2000,397,butter
21-07-2000,397,hand soap
21-07-2000,397,toilet paper
21-07-2000,397,ice cream
21-07-2000,397,spaghetti sauce
